Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
10/25/2017,3010680515,US Specialty Formulations LLC,483,01/17/2024,https://www.fda.gov/media/107407/download,269778
07/10/2015,3010683157,"SCA Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88411/download,270723
01/08/2018,3010683157,"SCA Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/109984/download,269762
11/19/2015,3010750417,"Pharmaceutic Labs, LLC.",483,01/17/2024,https://www.fda.gov/media/94302/download,270094
07/10/2015,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,01/17/2024,https://www.fda.gov/media/88877/download,270731
07/23/2015,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,01/17/2024,https://www.fda.gov/media/90258/download,270239
09/01/2016,3010836489,"I.V. Specialty, Ltd",483,01/17/2024,https://www.fda.gov/media/89246/download,270740
09/01/2016,3010836489,"I.V. Specialty, Ltd",483,01/17/2024,https://www.fda.gov/media/96606/download,270038
09/12/2017,3010836489,"I.V. Specialty, Ltd",483,01/17/2024,https://www.fda.gov/media/106823/download,269809
07/10/2015,3010839113,"One Way Drug, LLC",483,01/17/2024,https://www.fda.gov/media/88497/download,270734
10/02/2017,3010839113,"One Way Drug, LLC",483,01/17/2024,https://www.fda.gov/media/107049/download,269783
06/15/2017,3010840309,"SterRx, LLC",483,01/17/2024,https://www.fda.gov/media/104843/download,269858
05/04/2018,3010876031,Nutripack LLC,483,01/17/2024,https://www.fda.gov/media/103064/download,269903
07/10/2015,3010894019,"Brown's Compounding Center, Inc.",483,01/17/2024,https://www.fda.gov/media/89827/download,270742
07/17/2015,3010894019,"Brown's Compounding Center, Inc.",483,01/17/2024,https://www.fda.gov/media/91878/download,270327
01/18/2017,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,01/17/2024,https://www.fda.gov/media/89974/download,270747
10/24/2018,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,01/17/2024,https://www.fda.gov/media/104437/download,269886
10/23/2015,3010943533,"Pine Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/94280/download,270109
10/24/2018,3010943533,"Pine Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/113359/download,269705
07/23/2015,3010955218,Johnson Memorial Cancer Center,483,01/17/2024,https://www.fda.gov/media/89540/download,270254
07/23/2015,3010984686,American Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/91292/download,270278
08/21/2017,3010987875,Buffalo Pharmacies Inc,483,01/17/2024,https://www.fda.gov/media/107013/download,269819
07/23/2015,3011000002,Perry Drugs Inc.,483,01/17/2024,https://www.fda.gov/media/89972/download,270241
07/17/2015,3011014614,Ionia Pharmacy,483,01/17/2024,https://www.fda.gov/media/91384/download,270322
12/11/2015,3011022663,"BioScrip Pharmacy (NY), Inc.",483,01/17/2024,https://www.fda.gov/media/90615/download,270082
05/09/2018,3011043554,"Pharm D Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/92574/download,270302
07/23/2015,3011074473,Option Care,483,01/17/2024,https://www.fda.gov/media/91059/download,270285
09/12/2017,3011074473,Option Care,483,01/17/2024,https://www.fda.gov/media/107190/download,269805
07/17/2015,3011082190,National Prescription Services Inc. dba HRI Pharmacy,483,01/17/2024,https://www.fda.gov/media/90747/download,270315
07/11/2015,3011082279,Shur-Green Farms,483,01/17/2024,https://www.fda.gov/media/92215/download,270507
07/23/2015,3011116100,"Absolute Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/91285/download,270256
05/18/2016,3011116100,"Absolute Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/97849/download,270008
07/23/2015,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/17/2024,https://www.fda.gov/media/90286/download,270240
10/02/2017,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,01/17/2024,https://www.fda.gov/media/107273/download,269782
01/06/2016,3011127887,"Allegheny Health Network Home Infusion, LLC",483,01/17/2024,https://www.fda.gov/media/90755/download,270064
01/06/2016,3011127887,"Allegheny Health Network Home Infusion, LLC",483,01/17/2024,https://www.fda.gov/media/91241/download,270065
10/20/2016,3011130315,Diversified Pharmacy Inc dba University Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/90686/download,269935
08/11/2017,3011130315,Diversified Pharmacy Inc dba University Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/106945/download,269821
07/23/2015,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/91234/download,270291
04/28/2017,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/104822/download,269866
05/15/2017,3011152407,AnazaoHealth Corporation,483,01/17/2024,https://www.fda.gov/media/104643/download,269869
03/12/2016,3011158365,OPS International Incorporated dba Olympia Pharmacy,483,01/17/2024,https://www.fda.gov/media/91068/download,270287
05/15/2017,3011158388,Nephron Sterile Compounding Center LLC,483,01/17/2024,https://www.fda.gov/media/104798/download,269867
05/30/2018,3011158388,Nephron Sterile Compounding Center LLC,483,01/17/2024,https://www.fda.gov/media/113070/download,269707
07/23/2015,3011193301,"PharmaLogic CSP, Inc.",483,01/17/2024,https://www.fda.gov/media/90632/download,270244
07/23/2015,3011278953,"Physician Preferred Medical, LLC",483,01/17/2024,https://www.fda.gov/media/91450/download,270297
02/04/2016,3011286349,"Qualgen, LLC",483,01/17/2024,https://www.fda.gov/media/94086/download,270117
06/15/2017,3011286349,"Qualgen, LLC",483,01/17/2024,https://www.fda.gov/media/105802/download,269853
07/23/2015,3011299928,Jungle Jim’s Pharmacy,483,01/17/2024,https://www.fda.gov/media/90852/download,270288
09/02/2016,3011319445,Hybrid Pharma LLC,483,01/17/2024,https://www.fda.gov/media/99720/download,269962
07/23/2015,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/91834/download,270295
07/28/2015,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/91684/download,270145
08/21/2017,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,01/17/2024,https://www.fda.gov/media/107321/download,269814
09/01/2016,3011364861,"Health Innovations Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/91491/download,270318
07/17/2015,3011396023,Innovative Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/92359/download,270330
07/23/2015,3011402879,The Wellness Pharmacy,483,01/17/2024,https://www.fda.gov/media/91797/download,270249
07/24/2017,3011402879,The Wellness Pharmacy,483,01/17/2024,https://www.fda.gov/media/106375/download,269845
10/19/2016,3011412185,Montana Compounding Pharmacy PC,483,01/17/2024,https://www.fda.gov/media/101083/download,269936
07/17/2015,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/91905/download,270321
05/24/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/104902/download,269861
08/03/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/106664/download,269830
09/27/2017,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,01/17/2024,https://www.fda.gov/media/104894/download,269862
07/17/2015,3011432609,"Precision Pharmacy Center, LLC",483,01/17/2024,https://www.fda.gov/media/91790/download,270323
06/17/2016,3011432609,"Precision Pharmacy Center, LLC",483,01/17/2024,https://www.fda.gov/media/98673/download,269992
03/24/2017,3011469631,Advanced Infusion Solutions,483,01/17/2024,https://www.fda.gov/media/94211/download,270075
09/01/2016,3011501377,"Diamond Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/92044/download,270332
07/21/2015,3011504027,The Compounding Pharmacy of America,483,01/17/2024,https://www.fda.gov/media/93334/download,270336
02/21/2018,3011504027,The Compounding Pharmacy of America,483,01/17/2024,https://www.fda.gov/media/111170/download,269737
11/07/2015,3011509553,RXQ Compounding LLC,483,01/17/2024,https://www.fda.gov/media/94794/download,270098
10/25/2017,3011509553,RXQ Compounding LLC,483,01/17/2024,https://www.fda.gov/media/107854/download,269780
07/17/2015,3011515831,InfuScience a subsidiary of Bioscrip,483,01/17/2024,https://www.fda.gov/media/92431/download,270329
08/18/2015,3011536648,Option Care,483,01/17/2024,https://www.fda.gov/media/93385/download,270135
07/23/2015,3011564121,"Lincare, Inc.",483,01/17/2024,https://www.fda.gov/media/92119/download,270311
07/23/2015,3011564121,"Lincare, Inc.",483,01/17/2024,https://www.fda.gov/media/92130/download,270304
09/29/2017,3011564121,"Lincare, Inc. dba United Medical Home Infusion",483,01/17/2024,https://www.fda.gov/media/107629/download,269793
09/01/2016,3011581046,"Kalman Health & Wellness, Inc.",483,01/17/2024,https://www.fda.gov/media/93276/download,270139
05/13/2016,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,01/17/2024,https://www.fda.gov/media/97876/download,270010
12/16/2015,3011627411,Sentara Infusion Services,483,01/17/2024,https://www.fda.gov/media/94061/download,270080
08/31/2015,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,01/17/2024,https://www.fda.gov/media/93399/download,270131
06/05/2017,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,01/17/2024,https://www.fda.gov/media/104346/download,269852
08/21/2015,3011656880,PCP LV LLC dba Pinnacle Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/93046/download,270134
08/18/2015,3011677351,American Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/92942/download,270137
09/21/2015,3011688532,Eagle Pharma Outsourcing LLC,483,01/17/2024,https://www.fda.gov/media/93433/download,270127
10/24/2018,3011688532,Eagle Pharma Outsourcing LLC,483,01/17/2024,https://www.fda.gov/media/113594/download,269698
03/04/2016,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/95420/download,270046
03/04/2016,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/96468/download,270044
01/05/2018,3011707930,WellRx LLC,483,01/17/2024,https://www.fda.gov/media/110274/download,269757
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/94528/download,270024
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/99733/download,269966
08/04/2017,3011752429,"Isomeric Pharmacy Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/104240/download,269879
02/25/2016,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,01/17/2024,https://www.fda.gov/media/96128/download,270052
06/16/2016,3011756326,Pharmakon Long Term Care Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/98711/download,269997
02/28/2017,3011759873,MOORE'S COMPOUNDING PHARMACY,483,01/17/2024,https://www.fda.gov/media/103177/download,269899
04/12/2017,3011761321,"Wells Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/101631/download,269914
10/24/2018,3011761321,"Wells Pharmacy, Inc",483,01/17/2024,https://www.fda.gov/media/113085/download,269703
09/23/2016,3011761505,MOORE'S PHARMACY INC,483,01/17/2024,https://www.fda.gov/media/100185/download,269948
04/16/2018,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112693/download,269718
08/10/2017,3011775721,"Vital Rx, Inc. dba Atlantic Pharmacy and Compounding",483,01/17/2024,https://www.fda.gov/media/106103/download,269836
12/17/2015,3011804748,Advanced Infusion Solutions,483,01/17/2024,https://www.fda.gov/media/94389/download,270074
12/23/2016,3011827553,Tri-Coast Pharmacy,483,01/17/2024,https://www.fda.gov/media/101487/download,269913
05/19/2016,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/97550/download,270005
05/19/2016,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/98069/download,270006
09/14/2017,3011837323,"US Stem Cell Clinic, LLC",483,01/17/2024,https://www.fda.gov/media/107324/download,269792
04/04/2016,3011859261,Anderson Holdings Inc.,483,01/17/2024,https://www.fda.gov/media/96521/download,270027
01/21/2016,3011870779,Elkhart Pharmacy,483,01/17/2024,https://www.fda.gov/media/95536/download,270063
08/22/2016,3011887629,Empower Pharmacy,483,01/17/2024,https://www.fda.gov/media/95350/download,270072
10/24/2018,3011887629,Empower Pharmacy,483,01/17/2024,https://www.fda.gov/media/111056/download,269745
02/28/2017,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,01/17/2024,https://www.fda.gov/media/103231/download,269897
07/19/2016,3011893599,"Auro Pharmacies, Inc.",483,01/17/2024,https://www.fda.gov/media/96277/download,269982
08/28/2018,3011893599,"Auro Pharmacies, Inc.",483,01/17/2024,https://www.fda.gov/media/115838/download,269678
05/22/2018,3011911677,Bayview Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/100180/download,269955
02/04/2016,3011936057,"Jack P. Herick, Inc. dba Glades Drugs",483,01/17/2024,https://www.fda.gov/media/95780/download,270061
03/18/2016,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/96633/download,270039
03/18/2016,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/96641/download,270037
06/15/2017,3011967886,"RC Outsourcing, LLC",483,01/17/2024,https://www.fda.gov/media/105042/download,269864
05/15/2017,3011976853,BSO LLC,483,01/17/2024,https://www.fda.gov/media/104192/download,269874
10/25/2016,3012030543,Brigham and Women's Hospital,483,01/17/2024,https://www.fda.gov/media/100758/download,269932
03/04/2016,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,01/17/2024,https://www.fda.gov/media/96677/download,270047
03/23/2016,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/96388/download,270032
03/23/2016,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/96403/download,270030
07/02/2018,3012038236,Stonegate Pharmacy LP,483,01/17/2024,https://www.fda.gov/media/114133/download,269697
04/24/2017,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,01/17/2024,https://www.fda.gov/media/104618/download,269878
03/12/2016,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/96416/download,270041
03/12/2016,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/96425/download,270040
10/12/2018,3012053582,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/106662/download,269823
01/09/2017,3012066153,Mooney's Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/100044/download,269910
03/04/2016,3012080718,Jeffreys Drug Store,483,01/17/2024,https://www.fda.gov/media/96487/download,270043
10/02/2017,3012080718,Jeffreys Drug Store,483,01/17/2024,https://www.fda.gov/media/107233/download,269781
08/17/2016,3012086997,"Trone Health Services, Inc.",483,01/17/2024,https://www.fda.gov/media/99520/download,269964
12/08/2017,3012086997,"Trone Health Services, Inc.",483,01/17/2024,https://www.fda.gov/media/109519/download,269764
03/27/2017,3012104093,Fagron Compounding Services,483,01/17/2024,https://www.fda.gov/media/103119/download,269894
08/25/2016,3012124155,Creative Pharmacy Solutions Central LLC dba Pharmacy Innovations,483,01/17/2024,https://www.fda.gov/media/99604/download,269963
02/06/2019,3012124170,Ranier's Compounding Laboratory,483,01/17/2024,https://www.fda.gov/media/97981/download,270012
02/06/2019,3012124170,Ranier's Compounding Laboratory,483,01/17/2024,https://www.fda.gov/media/113612/download,269699
04/19/2016,3012161781,Custom Meds Inc.,483,01/17/2024,https://www.fda.gov/media/97375/download,270019
06/15/2017,3012174424,Apocus Inc,483,01/17/2024,https://www.fda.gov/media/104078/download,269887
08/08/2016,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,01/17/2024,https://www.fda.gov/media/99471/download,269977
09/19/2017,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,01/17/2024,https://www.fda.gov/media/107516/download,269796
09/30/2016,3012188090,Option Care Enterprises,483,01/17/2024,https://www.fda.gov/media/100514/download,269943
03/06/2018,3012188090,Option Care Enterprises,483,01/17/2024,https://www.fda.gov/media/111380/download,269736
06/28/2016,3012188803,Enclara Pharmacia Inc,483,01/17/2024,https://www.fda.gov/media/99355/download,269988
04/14/2016,3012200488,"Meditech Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/96893/download,270022
07/21/2017,3012200488,"Meditech Laboratories, Inc",483,01/17/2024,https://www.fda.gov/media/106413/download,269848
08/16/2016,3012223534,Colonia Care Pharmacy,483,01/17/2024,https://www.fda.gov/media/96888/download,269965
06/09/2016,3012223762,Town Total Compounding Center,483,01/17/2024,https://www.fda.gov/media/98725/download,269999
01/20/2017,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/102453/download,269905
02/08/2017,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/102511/download,269906
10/24/2018,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,01/17/2024,https://www.fda.gov/media/106846/download,269816
06/17/2016,3012248018,"Pharmakon Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/98447/download,269995
09/12/2017,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,01/17/2024,https://www.fda.gov/media/100069/download,269952
06/06/2016,3012266548,"Professional Partners, Inc./ Westcliff Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/98735/download,270001
05/16/2016,3012283530,Arnold Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/97944/download,270009
09/01/2016,3012289984,"Well Care Discount Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/98047/download,270003
07/20/2018,3012289984,"Well Care Discount Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/114335/download,269693
07/19/2016,3012292690,Sewaren Innovative Pharmaceutical Packaging dba SIPP,483,01/17/2024,https://www.fda.gov/media/99161/download,269983
06/17/2016,3012299349,"MedPark Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/98459/download,269994
05/22/2018,3012299349,"MedPark Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/104216/download,269875
06/22/2016,3012327563,"Jajco, Inc. DBA Anchor Drugs Pharmacy",483,01/17/2024,https://www.fda.gov/media/98830/download,269990
08/08/2016,3012335395,"Option Care Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/99306/download,269976
08/14/2017,3012360920,W & C dba The Apothecary,483,01/17/2024,https://www.fda.gov/media/99021/download,269989
08/22/2016,3012384835,SKNV,483,01/17/2024,https://www.fda.gov/media/99495/download,269975
01/08/2018,3012384835,SKNV,483,01/17/2024,https://www.fda.gov/media/106703/download,269827
11/28/2017,3012465222,Compound Preferred LLC,483,01/17/2024,https://www.fda.gov/media/104849/download,269868
09/07/2016,3012562031,University of Washington Inpatient Pharmacy,483,01/17/2024,https://www.fda.gov/media/99630/download,269959
09/12/2016,3012590153,Akina Pharmacy,483,01/17/2024,https://www.fda.gov/media/100574/download,269954
01/05/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/110386/download,269755
08/02/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/113344/download,269685
08/02/2018,3012669715,JMA Partners,483,01/17/2024,https://www.fda.gov/media/113405/download,269684
04/21/2017,3012669716,Preferred Homecare (Park Infusioncare LP),483,01/17/2024,https://www.fda.gov/media/104615/download,269888
10/12/2016,3012729009,Cincinnati Specialty Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/100536/download,269941
02/28/2017,3012729025,"Magellan Rx Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/103155/download,269893
11/05/2018,3012746140,Pentec Health,483,01/17/2024,https://www.fda.gov/media/111690/download,269733
10/17/2016,3012773475,Ladd Family Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/101174/download,269938
05/30/2018,3012890460,"Optum Compounding Services, LLC",483,01/17/2024,https://www.fda.gov/media/112827/download,269710
10/24/2018,3013024146,"Imprimis NJOF, LLC",483,01/17/2024,https://www.fda.gov/media/107150/download,269812
11/20/2017,3013030904,"Atlas Pharmaceuticals, LLC",483,01/17/2024,https://www.fda.gov/media/108456/download,269771
09/19/2017,3013075945,"Diamond Drugs, Inc.",483,01/17/2024,https://www.fda.gov/media/107470/download,269797
04/06/2017,3013118095,Healthy Choice Compounding LLC,483,01/17/2024,https://www.fda.gov/media/104224/download,269885
02/28/2017,3013159937,"In Your Atmosphere Holdings LLC, (dba Highland Pharmacy)",483,01/17/2024,https://www.fda.gov/media/103153/download,269898
04/12/2017,3013236711,Overton Brooks VA Medical Center,483,01/17/2024,https://www.fda.gov/media/104404/download,269881
10/24/2018,3013329127,Medcraft LLC,483,01/17/2024,https://www.fda.gov/media/115069/download,269682
08/03/2017,3013330273,Park Infusioncare LP dba Preferred Homecare,483,01/17/2024,https://www.fda.gov/media/106668/download,269829
05/24/2017,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/104914/download,269860
05/24/2017,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/105357/download,269856
03/21/2018,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,01/17/2024,https://www.fda.gov/media/104909/download,269859
06/21/2017,3013401760,Shiraz Specialty Pharmacy Inc. dba Axis Pharmacy Northwest,483,01/17/2024,https://www.fda.gov/media/105795/download,269851
08/29/2017,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/107200/download,269806
09/12/2017,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,01/17/2024,https://www.fda.gov/media/107256/download,269803
11/15/2018,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,01/17/2024,https://www.fda.gov/media/111719/download,269731
09/29/2017,3013441865,"Carepoint Healthcare, LLC dba Carepoint Pharmacy",483,01/17/2024,https://www.fda.gov/media/107618/download,269794
08/03/2017,3013442632,"Bella Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/106097/download,269835
09/15/2017,3013442653,"Heartland Home Infusions, Inc., dba HHI Infusion Services",483,01/17/2024,https://www.fda.gov/media/107349/download,269800
09/15/2017,3013444075,Custom RX LLC,483,01/17/2024,https://www.fda.gov/media/107343/download,269801
09/21/2017,3013446837,Accurate RX Pharmacy Consulting LLC,483,01/17/2024,https://www.fda.gov/media/107441/download,269795
07/26/2017,3013452490,ARJ Infusion Services Inc,483,01/17/2024,https://www.fda.gov/media/106667/download,269840
08/30/2017,3013456913,Biomed PA Inc. dba Soleo Health,483,01/17/2024,https://www.fda.gov/media/107157/download,269811
09/19/2017,3013497126,"Triad Rx, Inc",483,01/17/2024,https://www.fda.gov/media/107393/download,269798
09/29/2017,3013505558,"Ideal Specialty Apothecary Inc., dba Ideal Pharmacy",483,01/17/2024,https://www.fda.gov/media/107905/download,269788
08/11/2017,3013544438,"Safeway, Inc.",483,01/17/2024,https://www.fda.gov/media/106956/download,269820
08/21/2017,3013576855,Heartland I.V. Care,483,01/17/2024,https://www.fda.gov/media/107057/download,269818
05/09/2018,3013670025,"California Stem Cell Treatment Center, Inc",483,01/17/2024,https://www.fda.gov/media/106856/download,269786
10/20/2017,3013675130,D & S Enterprises of Vero Beach LLC,483,01/17/2024,https://www.fda.gov/media/107424/download,269802
04/09/2018,3013736415,"SCA Pharmaceuticals, LLC.",483,01/17/2024,https://www.fda.gov/media/112499/download,269726
10/24/2018,3013736415,"SCA Pharmaceuticals, LLC.",483,01/17/2024,https://www.fda.gov/media/112089/download,269727
05/23/2018,3013918415,Pharmacy Doctors Enterprises dba Zion Clinic Pharmacy,483,01/17/2024,https://www.fda.gov/media/110468/download,269753
10/12/2018,3013931875,"QuVa Pharma, Inc.",483,01/17/2024,https://www.fda.gov/media/109719/download,269759
04/09/2018,3013935808,Rocky Mountain Apothecary DBA Rocky Mountain Pharmacy,483,01/17/2024,https://www.fda.gov/media/112544/download,269725
02/21/2018,3013995728,"Infusion Partners, LLC",483,01/17/2024,https://www.fda.gov/media/111297/download,269741
07/10/2015,3014033194,Blue Ridge Pharmacy and Compounding Center,483,01/17/2024,https://www.fda.gov/media/87067/download,270724
05/09/2018,3014124903,Infuscience Inc,483,01/17/2024,https://www.fda.gov/media/113271/download,269712
03/06/2018,3014174643,"New England Life Care, Inc.",483,01/17/2024,https://www.fda.gov/media/111396/download,269734
05/09/2018,3014332926,Medlife Pharmacy and Compounding,483,01/17/2024,https://www.fda.gov/media/112792/download,269714
08/01/2018,3014454961,"Sharp Drugs, Inc.",483,01/17/2024,https://www.fda.gov/media/114951/download,269686
07/26/2018,3014480778,Pharmcore Inc. dba Hallandale Pharmacy,483,01/17/2024,https://www.fda.gov/media/114889/download,269691
10/24/2018,3023927023,Apollo Care LLC,483,01/17/2024,https://www.fda.gov/media/112143/download,269719
12/08/2023,3009483004,Dr Reddy's Laboratories Limited,483,12/28/2023,https://www.fda.gov/media/175135/download?attachment,270752
12/12/2023,3011524794,Laurus Synthesis Private Limited,483,12/28/2023,https://www.fda.gov/media/175136/download?attachment,270750
12/11/2023,3012740315,Torrent Pharmaceuticals Limited,483,12/28/2023,https://www.fda.gov/media/175134/download?attachment,270751
09/21/2023,3014937058,"ModernaTX, Inc.",483,12/27/2023,https://www.fda.gov/media/175123/download,270753
10/20/2023,3013736415,"SCA Pharmaceuticals, LLC.",483,12/19/2023,https://www.fda.gov/media/174927/download,270754
10/27/2023,3002949099,Dr. Reddy's Laboratories Ltd.,483,11/29/2023,https://www.fda.gov/media/174209/download?attachment,270756
10/20/2023,3011853060,Kilitch Healthcare India Limited,483,11/29/2023,https://www.fda.gov/media/174223/download?attachment,270755
10/20/2023,3011853060,Kilitch Healthcare India Limited,483,11/28/2023,https://www.fda.gov/media/174190/download,270757
07/31/2023,3014307835,"Central Admixture Pharmacy Services, Inc.",483,11/15/2023,https://www.fda.gov/media/173408/download,270758
10/18/2023,3004540906,NATCO Pharma Limited,483,11/01/2023,https://www.fda.gov/media/173542/download?attachment,270762
06/28/2023,3010840309,"SterRx, LLC",483,11/01/2023,https://www.fda.gov/media/173118/download,270760
09/19/2023,3010943533,"Pine Pharmaceuticals, LLC",483,11/01/2023,https://www.fda.gov/media/173117/download,270761
07/05/2023,3014391500,New Vitalis Pharmacy LLC,483,11/01/2023,https://www.fda.gov/media/173120/download,270759
07/04/2023,3005023799,UCB Farchim SA,483,10/24/2023,https://www.fda.gov/media/173281/download?attachment,270763
10/12/2023,3007187282,Panacea Biotec Pharma Limited,483,10/20/2023,https://www.fda.gov/media/173232/download?attachment,270764
09/01/2023,3010479596,"Samsung Biologics Co., Ltd.",483,10/17/2023,https://www.fda.gov/media/173114/download?attachment,270765
07/07/2023,3010704905,Surgery Pharmacy Services Inc,483,10/12/2023,https://www.fda.gov/media/172933/download,270767
09/08/2023,3015826784,Strive Pharmacy Texas LLC dba Strive Pharmacy,483,10/12/2023,https://www.fda.gov/media/172930/download,270766
03/24/2023,2246824,"Spectrum Laboratory Products, Inc.",483,10/05/2023,https://www.fda.gov/media/172773/download?attachment,270768
03/02/2023,3021886842,"Snf Holdings, LLC",483,09/27/2023,https://www.fda.gov/media/172442/download,270769
02/10/2023,3011158388,Nephron Sterile Compounding Center LLC,483,09/25/2023,https://www.fda.gov/media/171873/download,270770
07/13/2023,1000158576,Novo Nordisk Pharmaceutical Industries LP,483,09/22/2023,https://www.fda.gov/media/172377/download,270772
